"Id","Season","Week","SeasonType","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401328618","2021","5","regular","false","50","Florida A&M","28","2011","Alabama State","0"
"401282091","2021","5","regular","false","96","Kentucky","20","57","Florida","13"
"401282222","2021","5","regular","false","2636","UTSA","24","2439","UNLV","17"
"401327964","2021","5","regular","false","330","Virginia St","33","395","St. Augustine's","9"
"401329003","2021","5","regular","false","2698","West Georgia","20","2695","West Alabama","38"
"401331750","2021","5","regular","false","351","Wingate","43","2839","Greeneville","35"
"401329194","2021","5","regular","false","215","Slippery Rock","75","2134","Clarion","0"
"401282220","2021","5","regular","false","152","NC State","34","2348","Louisiana Tech","27"
"401328563","2021","5","regular","false","2382","Mercer","45","2535","Samford","42"
"401328260","2021","5","regular","false","2804","Chowan","73","2736","Winston-Salem","7"
"401282218","2021","5","regular","false","242","Rice","24","2572","Southern Miss","19"
"401310710","2021","5","regular","false","167","New Mexico","10","2005","Air Force","38"
"401287914","2021","5","regular","false","197","Oklahoma State","24","239","Baylor","14"
"401327970","2021","5","regular","false","2000","Abilene Christian","21","2110","Central Arkansas","42"
"401327980","2021","5","regular","false","2571","South Dakota State","55","3101","Utah Tech","7"
"401328110","2021","5","regular","false","2453","North Alabama","31","2097","Campbell","48"
"401287912","2021","5","regular","false","66","Iowa State","59","2305","Kansas","7"
"401328601","2021","5","regular","false","2466","Northwestern State","27","2916","Incarnate Word","38"
"401328609","2021","5","regular","false","2654","Truman State","21","2815","Lindenwood","31"
"401282216","2021","5","regular","false","2393","Middle Tennessee","34","276","Marshall","28"
"401282221","2021","5","regular","false","5","UAB","12","2335","Liberty","36"
"401327957","2021","5","regular","false","2220","Fayetteville State","46","2339","Lincoln (PA)","9"
"401328962","2021","5","regular","false","2396","Miles College","3","2013","Albany State GA","31"
"401328982","2021","5","regular","false","2673","Valdosta State","49","2560","Shorter","13"
"401329017","2021","5","regular","false","2170","Delta State","33","110242","West Florida","39"
"401329095","2021","5","regular","false","2025","Angelo State","62","2703","Western New Mexico","3"
"401329155","2021","5","regular","false","2837","East Texas A&M","72","124110","UFTL","6"
"401329469","2021","5","regular","false","137","Missouri Western","7","138","Northwest Missouri St","30"
"401332026","2021","5","regular","false","2707","West Virginia State","45","2017","Alderson-Broaddus","13"
"401282095","2021","5","regular","false","245","Texas A&M","22","344","Mississippi State","26"
"401282729","2021","5","regular","false","213","Penn State","24","84","Indiana","0"
"401282096","2021","5","regular","false","238","Vanderbilt","30","41","UConn","28"
"401282223","2021","5","regular","false","127","Michigan State","48","98","Western Kentucky","31"
"401282800","2021","5","regular","false","158","Nebraska","56","77","Northwestern","7"
"401282647","2021","5","regular","false","228","Clemson","19","103","Boston College","13"
"401330247","2021","5","regular","false","2201","Eastern New Mexico","52","124179","Lincoln (CA)","6"
"401328406","2021","5","regular","false","2046","Austin Peay","22","2634","Tennessee State","24"
"401309615","2021","5","regular","false","6","South Alabama","18","309","Louisiana","20"
"401328092","2021","5","regular","false","253","Southern Utah","13","2502","Portland State","20"
"401329408","2021","5","regular","false","2231","Fort Hays State","42","2438","Nebraska-Kearney","35"
"401328031","2021","5","regular","false","13","Cal Poly","7","2692","Weber State","38"
"401329108","2021","5","regular","false","2120","Central Washington","30","2395","Midwestern State","20"
"401282092","2021","5","regular","false","99","LSU","19","2","Auburn","24"
"401309865","2021","5","regular","false","204","Oregon State","27","264","Washington","24"
"401282217","2021","5","regular","false","2638","UTEP","28","295","Old Dominion","21"
"401328050","2021","5","regular","false","302","UC Davis","27","70","Idaho","20"
"401328041","2021","5","regular","false","331","Eastern Washington","34","149","Montana","28"
"401309866","2021","5","regular","false","26","UCLA","23","9","Arizona State","42"
"401310713","2021","5","regular","false","23","San José State","37","166","New Mexico State","31"
"401310712","2021","5","regular","false","62","Hawai'i","27","278","Fresno State","24"
"401309616","2021","6","regular","false","2032","Arkansas State","20","324","Coastal Carolina","52"
"401301017","2021","6","regular","false","2655","Tulane","22","248","Houston","40"
"401329500","2021","6","regular","false","196","Northeastern State","9","2122","Central Oklahoma","49"
"401282224","2021","6","regular","false","2229","Florida International","33","2429","Charlotte","45"
"401347913","2021","6","regular","false","2038","Assumption","26","2583","Southern Connecticut State","0"
"401301018","2021","6","regular","false","2132","Cincinnati","52","218","Temple","3"
"401328299","2021","6","regular","false","47","Howard","27","2415","Morgan State","0"
"401309868","2021","6","regular","false","9","Arizona State","28","24","Stanford","10"
"401329637","2021","6","regular","false","2842","UVA Wise","14","2444","Newberry","37"
"401282769","2021","6","regular","false","194","Ohio State","66","120","Maryland","17"
"401329436","2021","6","regular","false","587","Notre Dame College","23","341","Frostburg State","21"
"401328516","2021","6","regular","false","2368","Marist","34","56","Stetson","3"
"401328186","2021","6","regular","false","311","Maine","23","2210","Elon","33"
"401282098","2021","6","regular","false","57","Florida","42","238","Vanderbilt","0"
"401309564","2021","6","regular","false","2649","Toledo","20","2459","Northern Illinois","22"
"401309566","2021","6","regular","false","189","Bowling Green","20","2006","Akron","35"
"401329353","2021","6","regular","false","2385","Mercyhurst","17","611","Seton Hill","19"
"401328727","2021","6","regular","false","110254","Davenport","18","128","Northern Michigan","13"
"401282100","2021","6","regular","false","145","Ole Miss","52","8","Arkansas","51"
"401282788","2021","6","regular","false","164","Rutgers","13","127","Michigan State","31"
"401347695","2021","6","regular","false","2022","American International","0","284","Stonehill","25"
"401334790","2021","6","regular","false","367","Gannon","17","2858","PennWest California","38"
"401287917","2021","6","regular","false","239","Baylor","45","277","West Virginia","20"
"401334771","2021","6","regular","false","2882","UNC Pembroke","34","112335","Wheeling","28"
"401282102","2021","6","regular","false","2633","Tennessee","45","2579","South Carolina","20"
"401332293","2021","6","regular","false","2184","Duquesne","39","2803","Bryant","34"
"401328501","2021","6","regular","false","2086","Butler","21","301","San Diego","52"
"401287918","2021","6","regular","true","251","Texas","48","201","Oklahoma","55"
"401328473","2021","6","regular","false","225","Brown","31","2142","Colgate","10"
"401335301","2021","6","regular","false","322","Lafayette","27","2083","Bucknell","0"
"401282652","2021","6","regular","false","150","Duke","27","59","Georgia Tech","31"
"401327958","2021","6","regular","false","2676","Virginia Union","32","2339","Lincoln (PA)","0"
"401328594","2021","6","regular","false","2447","Nicholls","48","2545","SE Louisiana","58"
"401328522","2021","6","regular","false","2506","Presbyterian","30","2413","Morehead State","38"
"401328509","2021","6","regular","false","2181","Drake","10","2168","Dayton","28"
"401328340","2021","6","regular","false","282","Indiana State","37","2710","Western Illinois","27"
"401328271","2021","6","regular","false","219","Pennsylvania","20","2329","Lehigh","0"
"401328251","2021","6","regular","false","108","Harvard","24","172","Cornell","10"
"401328241","2021","6","regular","false","2115","Central Connecticut","20","171","Columbia","22"
"401328177","2021","6","regular","false","227","Rhode Island","22","48","Delaware","15"
"401328147","2021","6","regular","false","2448","North Carolina A&T","38","2453","North Alabama","34"
"401344441","2021","6","regular","false","2060","Bentley","26","2487","Pace","0"
"401334763","2021","6","regular","false","2148","Concord University","20","2699","West Liberty","16"
"401332386","2021","6","regular","false","124180","Bluefield State","23","124110","UFTL","9"
"401331751","2021","6","regular","false","2336","Limestone","17","351","Wingate","35"
"401329693","2021","6","regular","false","2331","Lenoir-Rhyne","38","2839","Greeneville","31"
"401327919","2021","6","regular","false","2804","Chowan","3","2075","Bowie State","14"
"401328927","2021","6","regular","false","2441","New Haven","56","2830","St. Anselm","7"
"401329360","2021","6","regular","false","209","Lock Haven University","21","2974","Shepherd","75"
"401329176","2021","6","regular","false","3066","Concordia University St Paul","14","132","Bemidji State","42"
"401328994","2021","6","regular","false","2560","Shorter","7","2695","West Alabama","44"
"401329367","2021","6","regular","false","2559","Shippensburg","34","223","West Chester","18"
"401328104","2021","6","regular","false","2304","Johnson C Smith","12","2736","Winston-Salem","26"
"401328086","2021","6","regular","false","2551","Shaw","12","2220","Fayetteville State","15"
"401329645","2021","6","regular","false","2107","Catawba","33","2105","Carson-Newman College","27"
"401329388","2021","6","regular","false","2249","Glenville State","9","2128","University Of Charleston (WV)","20"
"401332307","2021","6","regular","false","2598","St. Francis (PA)","55","2341","Long Island University","10"
"401332051","2021","6","regular","false","2405","Monmouth","28","163","Princeton","31"
"401332311","2021","6","regular","false","2230","Fordham","56","2681","Wagner","7"
"401328538","2021","6","regular","false","2678","VMI","37","236","Chattanooga","34"
"401328265","2021","6","regular","false","159","Dartmouth","24","43","Yale","17"
"401328556","2021","6","regular","false","2747","Wofford","20","231","Furman","42"
"401334777","2021","6","regular","false","455","West Virginia Wesleyan","3","2707","West Virginia State","38"
"401329655","2021","6","regular","false","2369","Mars Hill","40","122666","Wilson","32"
"401328172","2021","6","regular","false","2940","Livingstone","21","395","St. Augustine's","7"
"401282226","2021","6","regular","false","276","Marshall","20","295","Old Dominion","13"
"401329495","2021","6","regular","false","2364","Minnesota State Mankato","24","2844","Wayne State (NE)","35"
"401329081","2021","6","regular","false","2013","Albany State GA","30","2206","Edward Waters","0"
"401328685","2021","6","regular","false","2402","Missouri S&T","21","2654","Truman State","38"
"401328610","2021","6","regular","false","2815","Lindenwood","33","2825","Quincy","28"
"401332016","2021","6","regular","false","2273","Hillsdale","20","2682","Walsh","3"
