Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401439531,2022,1,False,2614,Saint Vincent,21,,,471,Stevenson,25,,,
401445793,2022,1,False,2970,William Paterson,28,,,2843,Western Connecticut St,7,,,0.0
401441945,2022,1,False,122774,Keystone,21,,,398,Wilkes,48,,,
401441262,2022,1,False,2818,Montclair State,27,,,2644,Thiel,6,,,0.0
401439518,2022,1,False,374,St John Fisher University,62,,,2085,Buffalo State,21,,,0.0
401438685,2022,1,False,2725,Widener,20,,,2827,Rowan,42,,,
401438672,2022,1,False,2248,Gettysburg,14,,,2079,Bridgewater (VA),29,,,
401432671,2022,1,False,2686,Washington & Jefferson,35,,,2302,John Carroll University,26,,,0.0
401423136,2022,1,False,2086,Butler,31,,,125730,St. Thomas University (Fl),26,,,0.0
401430951,2022,1,False,2141,Coe College,56,,,2155,Cornell College (IA),7,,,0.0
401431551,2022,1,False,2886,Northwood (MI),55,,,2316,Kentucky Wesleyan,13,,,0.0
401438225,2022,1,True,112334,Franklin Pierce,7,,,2205,Edinboro University,10,,,
401431525,2022,1,False,2654,Truman State,19,,,110254,Davenport,20,,,
401431840,2022,1,False,2913,Brevard College,6,,,2560,Shorter,45,,,
401431202,2022,1,False,2812,Hope College,38,,,2044,Aurora,34,,,0.0
401430968,2022,1,False,67,Luther,6,,,597,Presentation,29,,,
401433049,2022,1,False,2707,West Virginia State,29,,,2559,Shippensburg,6,,,0.0
401432110,2022,1,False,2213,Emory & Henry College,20,,,2148,Concord University,27,,,
401429850,2022,1,False,2075,Bowie State,27,,,2441,New Haven,20,,,0.0
401431136,2022,1,False,2419,Mount St. Joseph,31,,,188,Baldwin Wallace,28,,,0.0
401431059,2022,1,False,2557,Coast Guard,10,,,111675,Biddeford,17,,,
401432680,2022,1,False,426,University of Mount Union,65,,,190,Defiance College,0,,,0.0
401413214,2022,1,False,55,Jacksonville State,35,229.74,,2166,Davidson,17,,,0.0
401445818,2022,1,False,2071,Bloomsburg,30,,,284,Stonehill,33,,,
401431318,2022,1,False,2151,Concordia University Chicago,14,,,80,Chicago,34,,,
401432560,2022,1,False,446,Martin Luther,14,,,409,Concordia-Wisconsin,35,,,
401435346,2022,1,False,271,Wisconsin-Oshkosh,52,,,2194,East Texas Baptist University,13,,,0.0
401432810,2022,1,False,418,Hendrix College,20,,,2045,Austin,0,,,0.0
401432975,2022,1,False,568,Minot State,10,,,2851,Winona State,24,,,
